status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4
3649,photo,8/20/2017 9:34,12,0,1,12,0,0,0,0,0,,,,
3650,video,8/19/2017 9:06,130,175,30,107,16,2,2,1,2,,,,
3651,video,8/19/2017 8:04,51,81,18,47,3,0,0,0,1,,,,
3652,photo,8/19/2017 6:15,43,3,1,40,2,1,0,0,0,,,,
3653,video,8/17/2017 8:55,49,183,74,43,4,0,0,1,1,,,,
3654,video,8/16/2017 9:13,19,82,4,18,1,0,0,0,0,,,,
3655,video,8/16/2017 7:59,69,290,34,60,9,0,0,0,0,,,,
3656,photo,8/16/2017 7:23,13,0,0,13,0,0,0,0,0,,,,
3657,video,8/15/2017 5:03,51,126,7,45,6,0,0,0,0,,,,
3658,photo,8/14/2017 3:27,19,3,1,19,0,0,0,0,0,,,,
3659,photo,8/13/2017 4:47,13,4,0,12,1,0,0,0,0,,,,
3660,video,8/12/2017 2:14,19,35,1,19,0,0,0,0,0,,,,
3661,photo,8/12/2017 1:16,11,1,0,11,0,0,0,0,0,,,,
3662,video,8/11/2017 2:53,28,68,7,23,5,0,0,0,0,,,,
3663,photo,8/11/2017 2:16,10,2,0,10,0,0,0,0,0,,,,
3664,photo,8/9/2017 5:53,10,0,0,10,0,0,0,0,0,,,,
3665,photo,8/9/2017 2:11,2,0,0,2,0,0,0,0,0,,,,
3666,photo,8/9/2017 2:11,1,0,0,1,0,0,0,0,0,,,,
3667,photo,8/8/2017 10:23,17,0,0,17,0,0,0,0,0,,,,
3668,video,8/8/2017 2:28,33,130,5,25,6,1,1,0,0,,,,
3669,photo,8/7/2017 4:29,20,0,0,20,0,0,0,0,0,,,,
3670,video,8/7/2017 0:41,35,132,2,32,3,0,0,0,0,,,,
3671,photo,8/6/2017 23:09,29,7,0,29,0,0,0,0,0,,,,
3672,video,8/6/2017 2:36,12,2,0,12,0,0,0,0,0,,,,
3673,photo,8/6/2017 1:35,3,1,0,3,0,0,0,0,0,,,,
3674,photo,8/6/2017 1:30,3,0,0,3,0,0,0,0,0,,,,
3675,video,8/5/2017 4:43,61,278,13,53,8,0,0,0,0,,,,
3676,photo,8/5/2017 3:08,12,3,0,12,0,0,0,0,0,,,,
3677,photo,8/4/2017 9:32,0,0,0,0,0,0,0,0,0,,,,
3678,photo,8/4/2017 8:30,2,0,0,2,0,0,0,0,0,,,,
3679,photo,8/4/2017 8:25,1,0,0,1,0,0,0,0,0,,,,
3680,photo,8/4/2017 8:22,3,0,0,3,0,0,0,0,0,,,,
3681,photo,8/4/2017 8:20,2,0,0,2,0,0,0,0,0,,,,
3682,photo,8/4/2017 8:13,1,0,0,1,0,0,0,0,0,,,,
3683,photo,8/4/2017 8:03,0,0,0,0,0,0,0,0,0,,,,
3684,photo,8/4/2017 8:01,2,0,1,2,0,0,0,0,0,,,,
3685,photo,8/4/2017 7:59,0,0,0,0,0,0,0,0,0,,,,
3686,photo,8/4/2017 7:57,2,1,0,2,0,0,0,0,0,,,,
3687,video,8/4/2017 1:22,34,104,5,29,3,1,1,0,0,,,,
3688,photo,8/4/2017 0:10,23,4,0,23,0,0,0,0,0,,,,
3689,photo,8/3/2017 23:53,1,0,0,1,0,0,0,0,0,,,,
3690,photo,8/3/2017 9:22,3,3,0,3,0,0,0,0,0,,,,
3691,photo,8/3/2017 9:22,2,2,0,2,0,0,0,0,0,,,,
3692,photo,8/2/2017 6:17,12,0,0,11,1,0,0,0,0,,,,
3693,photo,8/1/2017 8:55,9,0,0,8,1,0,0,0,0,,,,
3694,status,8/1/2017 4:01,5,0,0,5,0,0,0,0,0,,,,
3695,video,8/1/2017 3:01,54,236,17,43,10,1,0,0,0,,,,
3696,photo,8/1/2017 1:47,31,14,2,31,0,0,0,0,0,,,,
3697,video,7/31/2017 5:48,4,0,0,3,1,0,0,0,0,,,,
3698,video,7/31/2017 5:12,30,182,17,20,10,0,0,0,0,,,,
3699,photo,7/31/2017 4:49,22,4,0,22,0,0,0,0,0,,,,
3700,photo,7/30/2017 0:43,20,2,0,20,0,0,0,0,0,,,,
3701,photo,7/29/2017 8:56,4,0,0,4,0,0,0,0,0,,,,
3702,photo,7/29/2017 5:39,48,3,0,44,3,0,0,0,1,,,,
3703,photo,7/28/2017 8:07,3,0,0,3,0,0,0,0,0,,,,
3704,photo,7/28/2017 7:58,21,0,0,20,1,0,0,0,0,,,,
3705,video,7/28/2017 5:23,39,237,16,34,5,0,0,0,0,,,,
3706,photo,7/28/2017 4:06,26,8,0,26,0,0,0,0,0,,,,
3707,photo,7/28/2017 3:47,12,2,0,12,0,0,0,0,0,,,,
3708,photo,7/27/2017 8:19,0,0,0,0,0,0,0,0,0,,,,
3709,video,7/27/2017 4:32,30,197,4,24,6,0,0,0,0,,,,
3710,status,7/27/2017 4:26,3,0,0,3,0,0,0,0,0,,,,
3711,photo,7/27/2017 3:04,44,11,0,44,0,0,0,0,0,,,,
3712,photo,7/27/2017 0:51,64,32,1,64,0,0,0,0,0,,,,
3713,photo,7/26/2017 9:37,3,0,0,3,0,0,0,0,0,,,,
3714,photo,7/25/2017 9:00,3,0,0,3,0,0,0,0,0,,,,
3715,photo,7/25/2017 7:04,17,0,0,17,0,0,0,0,0,,,,
3716,video,7/24/2017 4:04,72,252,30,61,11,0,0,0,0,,,,
3717,photo,7/24/2017 1:55,21,4,0,20,1,0,0,0,0,,,,
3718,photo,7/24/2017 0:45,8,0,0,6,1,1,0,0,0,,,,
3719,photo,7/24/2017 0:16,336,4,18,333,2,1,0,0,0,,,,
3720,photo,7/23/2017 6:07,6,0,0,6,0,0,0,0,0,,,,
3721,photo,7/23/2017 6:02,2,0,0,2,0,0,0,0,0,,,,
3722,photo,7/23/2017 5:59,2,0,0,2,0,0,0,0,0,,,,
3723,photo,7/23/2017 4:01,4,0,0,4,0,0,0,0,0,,,,
3724,photo,7/23/2017 3:18,12,0,0,12,0,0,0,0,0,,,,
3725,video,7/23/2017 3:11,7,3,1,7,0,0,0,0,0,,,,
3726,photo,7/22/2017 3:49,2,0,0,2,0,0,0,0,0,,,,
3727,photo,7/22/2017 3:19,4,0,0,4,0,0,0,0,0,,,,
3728,photo,7/20/2017 11:03,0,0,0,0,0,0,0,0,0,,,,
3729,photo,7/20/2017 10:50,5,0,0,5,0,0,0,0,0,,,,
3730,photo,7/20/2017 3:15,0,0,0,0,0,0,0,0,0,,,,
3731,photo,7/19/2017 8:48,2,0,0,2,0,0,0,0,0,,,,
3732,photo,7/18/2017 6:24,8,0,0,8,0,0,0,0,0,,,,
3733,photo,7/18/2017 4:22,2,0,0,2,0,0,0,0,0,,,,
3734,photo,7/18/2017 0:10,7,0,0,7,0,0,0,0,0,,,,
3735,photo,7/17/2017 23:50,5,0,0,5,0,0,0,0,0,,,,
3736,photo,7/17/2017 23:30,5,0,1,5,0,0,0,0,0,,,,
3737,photo,7/17/2017 8:38,0,0,0,0,0,0,0,0,0,,,,
3738,photo,7/17/2017 7:13,1,0,0,1,0,0,0,0,0,,,,
3739,photo,7/17/2017 7:11,0,0,0,0,0,0,0,0,0,,,,
3740,photo,7/17/2017 7:11,0,0,0,0,0,0,0,0,0,,,,
3741,photo,7/17/2017 6:47,4,0,0,4,0,0,0,0,0,,,,
3742,photo,7/17/2017 6:42,1,0,0,1,0,0,0,0,0,,,,
3743,photo,7/17/2017 6:33,2,0,0,2,0,0,0,0,0,,,,
3744,photo,7/17/2017 3:25,5,0,0,5,0,0,0,0,0,,,,
3745,photo,7/17/2017 2:47,3,0,0,3,0,0,0,0,0,,,,
3746,photo,7/17/2017 2:45,1,0,0,1,0,0,0,0,0,,,,
3747,photo,7/17/2017 2:10,2,0,0,2,0,0,0,0,0,,,,
3748,photo,7/17/2017 0:50,626,3,88,601,3,0,22,0,0,,,,
3749,status,7/17/2017 0:27,4,0,0,4,0,0,0,0,0,,,,
3750,photo,7/15/2017 4:20,12,0,3,12,0,0,0,0,0,,,,
3751,photo,7/14/2017 2:19,8,0,0,8,0,0,0,0,0,,,,
3752,photo,7/13/2017 9:24,0,0,0,0,0,0,0,0,0,,,,
3753,photo,7/13/2017 9:13,2,0,0,2,0,0,0,0,0,,,,
3754,photo,7/13/2017 9:11,1,0,0,1,0,0,0,0,0,,,,
3755,photo,7/12/2017 23:45,7,0,0,7,0,0,0,0,0,,,,
3756,photo,7/12/2017 7:58,1,0,0,1,0,0,0,0,0,,,,
3757,photo,7/11/2017 8:58,1,0,0,1,0,0,0,0,0,,,,
3758,photo,7/11/2017 3:27,15,0,0,15,0,0,0,0,0,,,,
3759,photo,7/11/2017 3:05,10,0,0,10,0,0,0,0,0,,,,
3760,photo,7/11/2017 2:14,3,0,0,3,0,0,0,0,0,,,,
3761,photo,7/11/2017 1:59,6,0,1,5,1,0,0,0,0,,,,
3762,photo,7/10/2017 23:25,4,0,0,4,0,0,0,0,0,,,,
3763,photo,7/10/2017 8:41,0,0,0,0,0,0,0,0,0,,,,
3764,photo,7/10/2017 8:41,0,0,0,0,0,0,0,0,0,,,,
3765,photo,7/10/2017 4:38,3,0,0,3,0,0,0,0,0,,,,
3766,photo,7/10/2017 3:44,3,0,0,3,0,0,0,0,0,,,,
3767,photo,7/10/2017 3:29,3,0,0,3,0,0,0,0,0,,,,
3768,photo,7/10/2017 3:18,1,0,0,1,0,0,0,0,0,,,,
3769,photo,7/10/2017 3:16,3,0,0,3,0,0,0,0,0,,,,
3770,photo,7/10/2017 0:52,4,1,0,4,0,0,0,0,0,,,,
3771,photo,7/9/2017 5:51,1,0,0,1,0,0,0,0,0,,,,
3772,video,7/9/2017 5:03,23,3,0,23,0,0,0,0,0,,,,
3773,photo,7/9/2017 4:19,3,0,0,3,0,0,0,0,0,,,,
3774,photo,7/9/2017 4:14,2,0,0,2,0,0,0,0,0,,,,
3775,photo,7/9/2017 4:00,4,0,0,4,0,0,0,0,0,,,,
3776,photo,7/8/2017 7:17,1,0,0,1,0,0,0,0,0,,,,
3777,photo,7/8/2017 7:09,0,0,0,0,0,0,0,0,0,,,,
3778,photo,7/7/2017 23:22,1,0,0,1,0,0,0,0,0,,,,
3779,photo,7/7/2017 23:21,3,0,0,3,0,0,0,0,0,,,,
3780,photo,7/7/2017 23:19,1,0,0,1,0,0,0,0,0,,,,
3781,photo,7/7/2017 9:00,1,0,0,1,0,0,0,0,0,,,,
3782,photo,7/6/2017 21:35,13,0,0,13,0,0,0,0,0,,,,
3783,photo,7/6/2017 8:18,0,0,0,0,0,0,0,0,0,,,,
3784,video,7/6/2017 5:52,11,0,0,11,0,0,0,0,0,,,,
3785,photo,7/6/2017 2:02,4,0,0,4,0,0,0,0,0,,,,
3786,photo,7/5/2017 5:24,3,0,0,3,0,0,0,0,0,,,,
3787,photo,7/4/2017 9:48,1,0,0,1,0,0,0,0,0,,,,
3788,photo,7/4/2017 4:53,1,0,0,1,0,0,0,0,0,,,,
3789,photo,7/4/2017 3:51,2,0,0,2,0,0,0,0,0,,,,
3790,photo,7/4/2017 3:50,5,0,0,5,0,0,0,0,0,,,,
3791,photo,7/4/2017 1:58,10,0,0,10,0,0,0,0,0,,,,
3792,photo,7/3/2017 9:13,1,0,0,1,0,0,0,0,0,,,,
3793,photo,7/3/2017 9:07,1,0,0,1,0,0,0,0,0,,,,
3794,photo,7/3/2017 5:24,6,0,0,6,0,0,0,0,0,,,,
3795,photo,7/3/2017 5:21,0,0,0,0,0,0,0,0,0,,,,
3796,photo,7/3/2017 5:20,0,0,0,0,0,0,0,0,0,,,,
3797,photo,7/3/2017 5:17,2,0,0,2,0,0,0,0,0,,,,
3798,photo,7/2/2017 2:13,10,0,0,10,0,0,0,0,0,,,,
3799,photo,7/1/2017 9:53,1,0,0,1,0,0,0,0,0,,,,
3800,photo,6/30/2017 22:08,2,0,0,2,0,0,0,0,0,,,,
3801,photo,6/30/2017 8:20,2,0,0,2,0,0,0,0,0,,,,
3802,photo,6/30/2017 5:42,6,1,0,6,0,0,0,0,0,,,,
3803,photo,6/29/2017 9:13,1,0,0,1,0,0,0,0,0,,,,
3804,photo,6/29/2017 1:30,1,0,0,1,0,0,0,0,0,,,,
3805,photo,6/28/2017 8:26,1,0,0,1,0,0,0,0,0,,,,
3806,photo,6/28/2017 4:50,6,1,0,6,0,0,0,0,0,,,,
3807,photo,6/27/2017 23:04,2,0,0,2,0,0,0,0,0,,,,
3808,photo,6/27/2017 5:28,1,0,0,1,0,0,0,0,0,,,,
3809,photo,6/27/2017 5:08,2,0,0,2,0,0,0,0,0,,,,
3810,photo,6/27/2017 4:28,4,0,0,4,0,0,0,0,0,,,,
3811,photo,6/27/2017 4:25,2,0,0,2,0,0,0,0,0,,,,
3812,photo,6/26/2017 7:46,1,0,0,1,0,0,0,0,0,,,,
3813,photo,6/26/2017 6:15,1,0,0,1,0,0,0,0,0,,,,
3814,photo,6/26/2017 6:13,1,0,0,1,0,0,0,0,0,,,,
3815,photo,6/26/2017 5:35,2,0,0,2,0,0,0,0,0,,,,
3816,video,6/26/2017 5:22,0,0,0,0,0,0,0,0,0,,,,
3817,video,6/26/2017 2:44,134,5,1,133,1,0,0,0,0,,,,
3818,photo,6/26/2017 1:51,1,1,0,0,0,1,0,0,0,,,,
3819,photo,6/26/2017 1:50,2,0,0,2,0,0,0,0,0,,,,
3820,photo,6/26/2017 1:28,4,0,0,4,0,0,0,0,0,,,,
3821,photo,6/24/2017 7:34,1,0,0,1,0,0,0,0,0,,,,
3822,photo,6/24/2017 5:15,2,0,0,2,0,0,0,0,0,,,,
3823,photo,6/24/2017 3:34,2,0,0,2,0,0,0,0,0,,,,
3824,photo,6/24/2017 3:31,0,0,0,0,0,0,0,0,0,,,,
3825,photo,6/23/2017 19:45,2,0,0,2,0,0,0,0,0,,,,
3826,photo,6/23/2017 19:44,3,0,0,3,0,0,0,0,0,,,,
3827,photo,6/23/2017 9:24,1,0,0,1,0,0,0,0,0,,,,
3828,photo,6/23/2017 4:54,3,0,0,3,0,0,0,0,0,,,,
3829,photo,6/23/2017 3:55,2,0,0,2,0,0,0,0,0,,,,
3830,photo,6/23/2017 3:45,1,0,0,1,0,0,0,0,0,,,,
3831,photo,6/23/2017 3:13,3,0,0,3,0,0,0,0,0,,,,
3832,photo,6/22/2017 21:59,3,0,0,3,0,0,0,0,0,,,,
3833,photo,6/22/2017 9:15,3,3,1,3,0,0,0,0,0,,,,
3834,photo,6/21/2017 4:00,2,0,0,2,0,0,0,0,0,,,,
3835,photo,6/21/2017 3:59,1,0,1,1,0,0,0,0,0,,,,
3836,photo,6/21/2017 3:58,0,0,0,0,0,0,0,0,0,,,,
3837,photo,6/21/2017 3:35,2,0,0,2,0,0,0,0,0,,,,
3838,photo,6/21/2017 3:30,2,0,0,2,0,0,0,0,0,,,,
3839,photo,6/18/2017 23:23,0,0,0,0,0,0,0,0,0,,,,
3840,photo,6/18/2017 23:15,1,0,0,1,0,0,0,0,0,,,,
3841,photo,6/17/2017 5:00,2,0,0,2,0,0,0,0,0,,,,
3842,photo,6/17/2017 2:05,2,0,0,2,0,0,0,0,0,,,,
3843,photo,6/16/2017 9:14,3,0,0,3,0,0,0,0,0,,,,
3844,photo,6/16/2017 9:12,1,0,0,1,0,0,0,0,0,,,,
3845,photo,6/16/2017 9:09,4,0,0,2,2,0,0,0,0,,,,
3846,photo,6/2/2017 7:25,5,0,0,5,0,0,0,0,0,,,,
3847,photo,6/2/2017 7:23,4,0,3,4,0,0,0,0,0,,,,
3848,photo,6/12/2018 1:04,529,226,5,515,5,9,0,0,0,,,,
3849,video,6/11/2018 8:31,984,5166,690,768,200,4,11,0,1,,,,
3850,photo,6/11/2018 4:48,373,54,1,362,7,4,0,0,0,,,,
3851,video,6/9/2018 12:29,256,535,52,220,34,0,2,0,0,,,,
3852,video,6/9/2018 8:28,1238,7895,1101,981,233,8,14,1,1,,,,
3853,photo,6/9/2018 7:19,315,34,1,309,3,3,0,0,0,,,,
3854,video,6/8/2018 12:27,252,733,77,220,25,2,5,0,0,,,,
3855,video,6/8/2018 8:26,1140,6523,879,901,214,7,10,3,5,,,,
3856,photo,6/7/2018 15:39,624,11,104,616,6,0,2,0,0,,,,
3857,video,6/7/2018 12:24,174,324,31,151,21,0,2,0,0,,,,
3858,video,6/7/2018 11:50,245,477,61,210,31,2,2,0,0,,,,
3859,video,6/7/2018 7:44,1156,7208,997,845,282,10,14,2,3,,,,
3860,photo,6/6/2018 9:39,1818,33,5,1775,29,6,8,0,0,,,,
3861,photo,6/6/2018 7:40,876,133,4,865,5,6,0,0,0,,,,
3862,photo,6/6/2018 7:33,185,31,1,182,2,1,0,0,0,,,,
3863,video,6/3/2018 8:30,763,4083,784,597,159,3,4,0,0,,,,
3864,video,6/2/2018 12:02,288,1715,89,234,45,0,8,0,1,,,,
3865,video,6/2/2018 8:28,910,5963,874,695,198,5,10,1,1,,,,
3866,photo,6/2/2018 4:32,352,29,3,323,2,3,23,1,0,,,,
3867,photo,6/1/2018 6:07,565,25,2,549,7,7,2,0,0,,,,
3868,video,5/31/2018 8:35,856,5204,793,647,187,6,11,3,2,,,,
3869,video,5/31/2018 4:46,509,17,131,386,3,18,102,0,0,,,,
3870,status,5/30/2018 9:12,257,28,0,248,5,1,0,3,0,,,,
3871,video,5/29/2018 8:36,1059,6535,915,827,215,3,8,3,3,,,,
3872,video,5/27/2018 9:15,835,3919,684,606,217,2,4,1,5,,,,
3873,video,5/26/2018 2:25,820,4829,739,523,276,6,13,2,0,,,,
3874,video,5/25/2018 12:25,291,895,167,243,46,0,2,0,0,,,,
3875,video,5/25/2018 8:23,1004,7061,1003,746,237,3,16,0,2,,,,
3876,photo,5/25/2018 2:03,359,47,3,350,4,4,1,0,0,,,,
3877,video,5/24/2018 8:25,846,3692,1636,680,141,3,16,4,2,,,,
3878,photo,5/24/2018 1:45,426,40,5,420,6,0,0,0,0,,,,
3879,photo,5/23/2018 8:30,2402,97,3,2344,41,17,0,0,0,,,,
3880,photo,5/22/2018 22:44,258,37,3,250,5,3,0,0,0,,,,
3881,video,5/20/2018 12:17,329,1909,137,240,85,1,2,0,1,,,,
3882,video,5/20/2018 8:19,808,5516,760,597,198,6,5,1,1,,,,
3883,video,5/19/2018 8:33,892,6622,1026,612,260,9,9,1,1,,,,
3884,photo,5/19/2018 3:19,195,22,2,191,3,0,1,0,0,,,,
3885,video,5/18/2018 8:52,914,7013,1011,584,251,57,17,3,2,,,,
3886,video,5/17/2018 8:30,1048,3740,974,866,165,5,8,1,3,,,,
3887,photo,5/17/2018 3:30,563,28,5,554,4,4,1,0,0,,,,
3888,video,5/13/2018 8:40,703,4007,844,548,139,4,7,3,2,,,,
3889,photo,5/12/2018 2:51,707,63,3,694,7,6,0,0,0,,,,
3890,photo,5/11/2018 3:33,213,5,2,209,3,1,0,0,0,,,,
3891,video,5/10/2018 11:57,250,1061,54,213,36,0,0,1,0,,,,
3892,video,5/10/2018 8:00,829,6940,1055,648,166,5,4,2,4,,,,
3893,video,5/9/2018 8:17,1078,9452,1379,820,234,8,10,3,3,,,,
3894,photo,5/9/2018 1:25,287,65,3,280,1,6,0,0,0,,,,
3895,video,5/5/2018 12:15,305,1724,223,248,49,3,2,2,1,,,,
3896,video,5/5/2018 6:22,543,2041,476,445,87,3,8,0,0,,,,
3897,video,5/5/2018 5:05,300,297,60,267,29,3,1,0,0,,,,
3898,video,5/4/2018 9:25,840,7145,1136,624,196,6,8,2,4,,,,
3899,video,5/3/2018 8:43,840,4018,1412,683,144,6,6,0,1,,,,
3900,photo,5/2/2018 7:55,273,69,5,260,6,7,0,0,0,,,,
3901,photo,5/2/2018 7:28,576,158,8,562,10,4,0,0,0,,,,
3902,photo,4/27/2018 13:33,293,0,1,286,7,0,0,0,0,,,,
3903,photo,4/26/2018 5:31,581,20,0,545,6,28,1,1,0,,,,
3904,photo,4/25/2018 1:58,751,35,2,733,7,11,0,0,0,,,,
3905,status,4/24/2018 7:49,473,83,4,450,20,0,3,0,0,,,,
3906,photo,4/19/2018 22:48,1386,51,6,1367,9,10,0,0,0,,,,
3907,photo,4/19/2018 7:51,434,58,17,420,7,6,1,0,0,,,,
3908,photo,4/18/2018 6:32,391,8,48,278,0,13,97,1,2,,,,
3909,photo,4/17/2018 1:57,280,29,4,277,3,0,0,0,0,,,,
3910,photo,4/16/2018 20:08,345,70,2,335,4,5,1,0,0,,,,
3911,photo,4/7/2018 0:01,296,31,5,291,1,4,0,0,0,,,,
3912,photo,4/5/2018 7:43,186,19,1,174,5,7,0,0,0,,,,
3913,photo,4/5/2018 2:57,358,12,2,348,4,5,1,0,0,,,,
3914,photo,4/4/2018 4:59,414,5,61,356,0,1,57,0,0,,,,
3915,photo,4/2/2018 23:14,429,88,0,415,3,10,1,0,0,,,,
3916,photo,4/2/2018 12:17,136,18,1,134,2,0,0,0,0,,,,
3917,photo,4/1/2018 1:18,125,4,2,123,1,0,1,0,0,,,,
3918,photo,3/31/2018 10:40,251,18,2,246,3,2,0,0,0,,,,
3919,photo,3/31/2018 3:04,158,9,1,157,1,0,0,0,0,,,,
3920,photo,3/30/2018 3:23,177,16,1,171,3,3,0,0,0,,,,
3921,photo,3/30/2018 0:33,287,38,2,260,0,12,2,1,12,,,,
3922,photo,3/28/2018 12:21,153,7,42,148,0,2,3,0,0,,,,
3923,photo,3/27/2018 5:27,214,18,1,211,1,2,0,0,0,,,,
3924,photo,3/26/2018 2:00,806,51,0,770,23,12,1,0,0,,,,
3925,photo,3/25/2018 8:37,312,37,6,303,5,4,0,0,0,,,,
3926,photo,3/24/2018 1:12,244,30,5,237,3,4,0,0,0,,,,
3927,photo,3/22/2018 22:59,637,64,8,627,8,2,0,0,0,,,,
3928,photo,3/20/2018 9:32,195,15,0,188,4,3,0,0,0,,,,
3929,photo,3/20/2018 9:01,287,43,3,281,4,2,0,0,0,,,,
3930,photo,3/13/2018 9:42,357,59,3,341,6,10,0,0,0,,,,
3931,photo,3/11/2018 0:56,182,27,1,176,4,2,0,0,0,,,,
3932,photo,3/10/2018 8:19,307,51,4,301,5,1,0,0,0,,,,
3933,photo,3/8/2018 3:06,403,89,4,391,8,4,0,0,0,,,,
3934,photo,3/6/2018 8:34,211,24,1,209,2,0,0,0,0,,,,
3935,photo,3/6/2018 7:39,300,46,1,285,0,8,7,0,0,,,,
3936,photo,2/27/2018 6:26,287,29,3,278,4,5,0,0,0,,,,
3937,photo,2/26/2018 6:49,223,19,1,211,7,1,0,4,0,,,,
3938,photo,2/26/2018 6:37,181,15,0,179,2,0,0,0,0,,,,
3939,photo,2/26/2018 6:29,56,3,0,54,1,1,0,0,0,,,,
3940,photo,2/23/2018 23:20,378,48,3,367,4,6,0,1,0,,,,
3941,photo,2/22/2018 4:06,397,87,10,383,5,9,0,0,0,,,,
3942,photo,2/18/2018 3:29,397,76,4,382,9,6,0,0,0,,,,
3943,photo,2/14/2018 10:58,940,49,1,862,40,38,0,0,0,,,,
3944,photo,2/14/2018 3:13,138,8,0,136,2,0,0,0,0,,,,
3945,photo,2/14/2018 3:11,78,5,1,78,0,0,0,0,0,,,,
3946,photo,2/6/2018 6:42,128,5,4,123,1,4,0,0,0,,,,
3947,photo,2/2/2018 23:32,306,32,4,302,2,2,0,0,0,,,,
3948,photo,1/30/2018 23:10,128,12,1,123,1,4,0,0,0,,,,
3949,photo,1/30/2018 8:47,119,9,0,115,2,1,1,0,0,,,,
3950,photo,1/29/2018 11:57,96,5,2,92,0,3,0,1,0,,,,
3951,photo,1/29/2018 7:37,354,66,2,348,3,3,0,0,0,,,,
3952,photo,1/23/2018 5:32,121,11,1,114,7,0,0,0,0,,,,
3953,photo,1/15/2018 12:01,94,9,1,90,0,3,0,1,0,,,,
3954,photo,1/13/2018 6:37,164,15,5,158,0,6,0,0,0,,,,
3955,photo,1/1/2018 8:57,342,34,1,326,12,4,0,0,0,,,,
3956,photo,12/29/2017 9:02,163,13,0,159,4,0,0,0,0,,,,
3957,photo,12/28/2017 13:03,73,11,0,71,1,1,0,0,0,,,,
3958,photo,12/28/2017 8:09,247,17,1,241,3,1,2,0,0,,,,
3959,photo,12/28/2017 7:08,53,3,0,50,3,0,0,0,0,,,,
3960,status,12/28/2017 0:08,120,17,0,117,3,0,0,0,0,,,,
3961,photo,12/25/2017 12:22,155,31,1,144,4,7,0,0,0,,,,
3962,photo,12/22/2017 9:01,431,27,0,414,10,6,1,0,0,,,,
3963,status,12/21/2017 23:41,110,15,0,108,2,0,0,0,0,,,,
3964,photo,12/21/2017 12:25,187,18,0,183,4,0,0,0,0,,,,
3965,photo,12/19/2017 10:07,105,20,0,104,0,1,0,0,0,,,,
3966,photo,12/19/2017 1:56,99,16,0,97,2,0,0,0,0,,,,
3967,status,12/15/2017 4:07,161,18,0,158,3,0,0,0,0,,,,
3968,status,12/15/2017 2:27,91,6,0,82,0,0,0,8,1,,,,
3969,photo,12/13/2017 9:15,316,65,16,306,4,6,0,0,0,,,,
3970,photo,12/12/2017 5:21,91,5,0,87,2,2,0,0,0,,,,
3971,photo,12/10/2017 6:23,151,9,1,147,1,3,0,0,0,,,,
3972,status,12/9/2017 11:13,70,12,0,66,0,2,1,1,0,,,,
3973,video,6/12/2018 21:08,154,821,75,120,32,0,2,0,0,,,,
3974,video,6/12/2018 7:19,208,981,108,165,37,1,3,2,0,,,,
3975,video,6/12/2018 3:05,2,0,0,2,0,0,0,0,0,,,,
3976,video,6/12/2018 1:52,17,0,1,16,1,0,0,0,0,,,,
3977,video,6/12/2018 1:37,9,0,1,9,0,0,0,0,0,,,,
3978,video,6/12/2018 1:36,123,524,56,100,21,0,1,1,0,,,,
3979,video,6/11/2018 21:03,157,591,61,123,29,1,3,1,0,,,,
3980,video,6/11/2018 7:58,24,0,0,24,0,0,0,0,0,,,,
3981,video,6/11/2018 7:20,27,0,4,27,0,0,0,0,0,,,,
3982,video,6/11/2018 7:20,190,723,85,127,55,1,5,0,2,,,,
3983,video,6/11/2018 2:50,19,0,0,19,0,0,0,0,0,,,,
3984,video,6/11/2018 1:47,22,2,1,22,0,0,0,0,0,,,,
3985,video,6/11/2018 1:42,164,1120,67,120,40,0,2,2,0,,,,
3986,video,6/10/2018 21:03,186,817,68,154,27,2,3,0,0,,,,
3987,video,6/10/2018 7:23,41,0,0,41,0,0,0,0,0,,,,
3988,video,6/10/2018 7:15,249,1734,247,198,47,1,3,0,0,,,,
3989,video,6/10/2018 3:13,83,272,14,73,10,0,0,0,0,,,,
3990,video,6/10/2018 1:39,156,333,97,124,30,1,0,0,1,,,,
3991,video,6/9/2018 21:09,219,994,112,174,40,3,1,0,1,,,,
3992,video,6/9/2018 8:41,7,0,0,7,0,0,0,0,0,,,,
3993,video,6/9/2018 8:03,123,574,49,103,18,0,2,0,0,,,,
3994,video,6/9/2018 7:14,171,408,38,143,27,1,0,0,0,,,,
3995,video,6/9/2018 1:36,180,1002,76,148,28,2,0,1,1,,,,
3996,photo,6/8/2018 22:43,325,10,1,319,4,1,1,0,0,,,,
3997,video,6/8/2018 21:06,164,518,40,138,23,1,2,0,0,,,,
3998,video,6/8/2018 7:21,24,0,1,23,1,0,0,0,0,,,,
3999,video,6/8/2018 7:06,215,1229,84,167,44,0,2,1,1,,,,
4000,video,6/8/2018 3:18,75,450,25,63,12,0,0,0,0,,,,
4001,video,6/8/2018 1:45,134,360,65,107,27,0,0,0,0,,,,
4002,video,6/7/2018 21:07,145,746,61,113,31,0,1,0,0,,,,
4003,photo,6/7/2018 7:28,68,4,0,68,0,0,0,0,0,,,,
4004,video,6/7/2018 7:23,22,4,0,21,1,0,0,0,0,,,,
4005,video,6/7/2018 7:16,160,1020,61,122,38,0,0,0,0,,,,
4006,video,6/7/2018 2:51,91,432,32,77,14,0,0,0,0,,,,
